"datetime"	"gprmc_latitude"	"gprmc_longitude"	"sbe37o_temp"	"sbe16pls_salinity"	"pco2cv_CO2"	"sbe37o_oxy"
"2017-10-06T18:12:08"	NA	NA	NA	NA	392.28	NA
"2017-10-06T18:32:08"	45.697913	13.708352	NA	NA	NA	NA
"2017-10-06T18:42:08"	NA	NA	NA	NA	392.99	NA
"2017-10-06T18:58:08"	NA	NA	19.7929	NA	NA	4.692
"2017-10-06T19:02:08"	45.697918	13.708383	NA	NA	NA	NA
"2017-10-06T19:08:11"	NA	NA	NA	37.5281	NA	NA
"2017-10-06T19:12:08"	NA	NA	NA	NA	392.44	NA
"2017-10-06T19:32:04"	45.697788	13.70837	NA	NA	NA	NA
"2017-10-06T19:42:09"	NA	NA	NA	NA	393.62	NA
"2017-10-06T19:58:08"	NA	NA	19.7646	NA	NA	4.656
"2017-10-06T20:02:12"	45.69778	13.708403	NA	NA	NA	NA
"2017-10-06T20:08:11"	NA	NA	NA	37.5395	NA	NA
"2017-10-06T20:13:09"	NA	NA	NA	NA	365.43	NA
"2017-10-06T20:32:08"	45.697808	13.708368	NA	NA	NA	NA
"2017-10-06T20:42:08"	NA	NA	NA	NA	394.82	NA
"2017-10-06T20:58:08"	NA	NA	19.731	NA	NA	4.622
"2017-10-06T21:02:08"	45.697852	13.708355	NA	NA	NA	NA
"2017-10-06T21:08:10"	NA	NA	NA	37.5662	NA	NA
"2017-10-06T21:12:08"	NA	NA	NA	NA	396.09	NA
"2017-10-06T21:32:08"	45.697862	13.708362	NA	NA	NA	NA
"2017-10-06T21:42:08"	NA	NA	NA	NA	396.75	NA
"2017-10-06T21:58:08"	NA	NA	19.7459	NA	NA	4.594
"2017-10-06T22:02:05"	45.697828	13.708382	NA	NA	NA	NA
"2017-10-06T22:08:10"	NA	NA	NA	37.554	NA	NA
"2017-10-06T22:12:08"	NA	NA	NA	NA	398.85	NA
"2017-10-06T22:32:12"	45.69783	13.708382	NA	NA	NA	NA
"2017-10-06T22:42:08"	NA	NA	NA	NA	398.98	NA
"2017-10-06T22:58:08"	NA	NA	19.7149	NA	NA	4.586
"2017-10-06T23:02:08"	45.697817	13.708377	NA	NA	NA	NA
"2017-10-06T23:08:11"	NA	NA	NA	37.5616	NA	NA
"2017-10-06T23:12:08"	NA	NA	NA	NA	401.64	NA
"2017-10-06T23:32:08"	45.697827	13.708403	NA	NA	NA	NA
"2017-10-06T23:42:08"	NA	NA	NA	NA	403.34	NA
"2017-10-06T23:58:08"	NA	NA	19.6998	NA	NA	4.57
"2017-10-07T00:02:08"	45.697852	13.708428	NA	NA	NA	NA
"2017-10-07T00:08:11"	NA	NA	NA	37.5814	NA	NA
"2017-10-07T00:12:08"	NA	NA	NA	NA	404.49	NA
"2017-10-07T00:32:04"	45.697843	13.70842	NA	NA	NA	NA
"2017-10-07T00:58:08"	NA	NA	19.64	NA	NA	4.522
"2017-10-07T01:02:12"	45.697858	13.708413	NA	NA	NA	NA
"2017-10-07T01:08:11"	NA	NA	NA	37.6045	NA	NA
"2017-10-07T01:12:08"	NA	NA	NA	NA	413.46	NA
"2017-10-07T01:32:08"	45.69783	13.708413	NA	NA	NA	NA
"2017-10-07T01:42:08"	NA	NA	NA	NA	420.06	NA
"2017-10-07T01:58:08"	NA	NA	19.6615	NA	NA	4.432
"2017-10-07T02:02:08"	45.697825	13.708415	NA	NA	NA	NA
"2017-10-07T02:08:11"	NA	NA	NA	37.6047	NA	NA
"2017-10-07T02:12:08"	NA	NA	NA	NA	426.04	NA
"2017-10-07T02:32:08"	45.69784	13.708417	NA	NA	NA	NA
"2017-10-07T02:42:08"	NA	NA	NA	NA	439.65	NA
"2017-10-07T02:58:08"	NA	NA	19.6432	NA	NA	4.295
"2017-10-07T03:02:04"	45.69786	13.708405	NA	NA	NA	NA
"2017-10-07T03:08:10"	NA	NA	NA	37.5911	NA	NA
"2017-10-07T03:12:08"	NA	NA	NA	NA	443.47	NA
"2017-10-07T03:32:12"	45.697852	13.708405	NA	NA	NA	NA
"2017-10-07T03:42:08"	NA	NA	NA	NA	448.17	NA
"2017-10-07T03:58:08"	NA	NA	19.6226	NA	NA	4.178
"2017-10-07T04:02:08"	45.697878	13.708425	NA	NA	NA	NA
"2017-10-07T04:08:11"	NA	NA	NA	37.5788	NA	NA
"2017-10-07T04:12:08"	NA	NA	NA	NA	454.3	NA
"2017-10-07T04:32:08"	45.697893	13.7084	NA	NA	NA	NA
"2017-10-07T04:42:08"	NA	NA	NA	NA	464.78	NA
"2017-10-07T04:58:08"	NA	NA	19.3907	NA	NA	4.105
"2017-10-07T05:02:08"	45.697835	13.708433	NA	NA	NA	NA
"2017-10-07T05:08:11"	NA	NA	NA	37.5609	NA	NA
"2017-10-07T05:32:04"	45.697937	13.708477	NA	NA	NA	NA
"2017-10-07T05:42:09"	NA	NA	NA	NA	469.91	NA
"2017-10-07T05:58:08"	NA	NA	19.5249	NA	NA	4.057
"2017-10-07T06:02:12"	45.697883	13.708437	NA	NA	NA	NA
"2017-10-07T06:08:11"	NA	NA	NA	37.5715	NA	NA
"2017-10-07T06:12:08"	NA	NA	NA	NA	471.98	NA
"2017-10-07T06:32:08"	45.697882	13.708438	NA	NA	NA	NA
"2017-10-07T06:42:08"	NA	NA	NA	NA	470.97	NA
"2017-10-07T06:58:08"	NA	NA	19.4695	NA	NA	4.014
"2017-10-07T07:02:08"	45.697877	13.708433	NA	NA	NA	NA
"2017-10-07T07:08:11"	NA	NA	NA	37.5747	NA	NA
"2017-10-07T07:12:08"	NA	NA	NA	NA	471.21	NA
"2017-10-07T07:32:08"	45.697897	13.708465	NA	NA	NA	NA
"2017-10-07T07:42:08"	NA	NA	NA	NA	471.81	NA
"2017-10-07T07:58:08"	NA	NA	19.5766	NA	NA	4.022
"2017-10-07T08:02:04"	45.697895	13.708452	NA	NA	NA	NA
"2017-10-07T08:08:11"	NA	NA	NA	37.5783	NA	NA
"2017-10-07T08:12:08"	NA	NA	NA	NA	471.86	NA
"2017-10-07T08:32:12"	45.69787	13.708463	NA	NA	NA	NA
"2017-10-07T08:42:08"	NA	NA	NA	NA	470.54	NA
"2017-10-07T08:58:08"	NA	NA	19.6834	NA	NA	3.995
"2017-10-07T09:02:08"	45.697908	13.708455	NA	NA	NA	NA
"2017-10-07T09:08:11"	NA	NA	NA	37.5874	NA	NA
"2017-10-07T09:12:08"	NA	NA	NA	NA	469.59	NA
"2017-10-07T09:32:08"	45.697908	13.708448	NA	NA	NA	NA
"2017-10-07T09:58:08"	NA	NA	19.5916	NA	NA	4.021
"2017-10-07T10:02:09"	45.697923	13.708483	NA	NA	NA	NA
"2017-10-07T10:08:11"	NA	NA	NA	37.5941	NA	NA
"2017-10-07T10:12:08"	NA	NA	NA	NA	467.39	NA
"2017-10-07T10:32:04"	45.697907	13.708458	NA	NA	NA	NA
"2017-10-07T10:42:09"	NA	NA	NA	NA	466.78	NA
"2017-10-07T10:58:08"	NA	NA	19.8317	NA	NA	4.075
"2017-10-07T11:02:12"	45.697897	13.708432	NA	NA	NA	NA
"2017-10-07T11:08:10"	NA	NA	NA	37.5954	NA	NA
"2017-10-07T11:12:09"	NA	NA	NA	NA	462.22	NA
"2017-10-07T11:32:08"	45.697855	13.708442	NA	NA	NA	NA
"2017-10-07T11:42:09"	NA	NA	NA	NA	455.67	NA
"2017-10-07T11:58:08"	NA	NA	19.9182	NA	NA	4.073
"2017-10-07T12:02:08"	45.69788	13.708448	NA	NA	NA	NA
"2017-10-07T12:08:11"	NA	NA	NA	37.5968	NA	NA
"2017-10-07T12:12:08"	NA	NA	NA	NA	450.86	NA
"2017-10-07T12:32:08"	45.697878	13.708468	NA	NA	NA	NA
"2017-10-07T12:42:08"	NA	NA	NA	NA	445.9	NA
"2017-10-07T12:58:08"	NA	NA	19.9545	NA	NA	4.163
"2017-10-07T13:02:04"	45.69786	13.70846	NA	NA	NA	NA
"2017-10-07T13:08:11"	NA	NA	NA	37.6062	NA	NA
"2017-10-07T13:12:08"	NA	NA	NA	NA	448.57	NA
"2017-10-07T13:32:12"	45.697838	13.708422	NA	NA	NA	NA
"2017-10-07T13:42:08"	NA	NA	NA	NA	460.94	NA
"2017-10-07T13:58:08"	NA	NA	20.164	NA	NA	4.15
"2017-10-07T14:02:08"	45.697813	13.708415	NA	NA	NA	NA
"2017-10-07T14:08:11"	NA	NA	NA	37.5953	NA	NA
"2017-10-07T14:32:08"	45.697892	13.708452	NA	NA	NA	NA
"2017-10-07T14:36:43"	NA	NA	NA	37.6029	NA	NA
"2017-10-07T14:42:09"	NA	NA	NA	NA	489.28	NA
"2017-10-07T14:58:08"	NA	NA	20.1388	NA	NA	4.01
"2017-10-07T15:02:08"	45.697882	13.708457	NA	NA	NA	NA
"2017-10-07T15:12:08"	NA	NA	NA	NA	483.6	NA
"2017-10-07T15:32:04"	45.697863	13.708478	NA	NA	NA	NA
"2017-10-07T15:42:08"	NA	NA	NA	NA	489.87	NA
"2017-10-07T15:58:08"	NA	NA	20.0207	NA	NA	3.937
"2017-10-07T16:02:12"	45.697893	13.70848	NA	NA	NA	NA
"2017-10-07T16:12:08"	NA	NA	NA	NA	487.06	NA
"2017-10-07T16:32:09"	45.697948	13.708493	NA	NA	NA	NA
"2017-10-07T16:42:08"	NA	NA	NA	NA	482.33	NA
"2017-10-07T16:58:08"	NA	NA	19.9639	NA	NA	3.934
"2017-10-07T17:02:08"	45.697958	13.708498	NA	NA	NA	NA
"2017-10-07T17:08:11"	NA	NA	NA	37.6037	NA	NA
"2017-10-07T17:12:08"	NA	NA	NA	NA	481.29	NA
"2017-10-07T17:32:09"	45.697907	13.70845	NA	NA	NA	NA
"2017-10-07T17:42:08"	NA	NA	NA	NA	476.17	NA
"2017-10-07T17:58:08"	NA	NA	19.8661	NA	NA	4.089
"2017-10-07T18:02:04"	45.697828	13.708432	NA	NA	NA	NA
"2017-10-07T18:12:09"	NA	NA	NA	NA	473.04	NA
"2017-10-07T18:32:12"	45.697875	13.708422	NA	NA	NA	NA
"2017-10-07T18:58:08"	NA	NA	19.7394	NA	NA	4.1
"2017-10-07T19:02:08"	45.697853	13.708433	NA	NA	NA	NA
"2017-10-07T19:08:11"	NA	NA	NA	37.6047	NA	NA
"2017-10-07T19:12:08"	NA	NA	NA	NA	468.4	NA
"2017-10-07T19:32:09"	45.69784	13.708418	NA	NA	NA	NA
"2017-10-07T19:42:08"	NA	NA	NA	NA	467.41	NA
"2017-10-07T19:58:08"	NA	NA	19.8003	NA	NA	4.099
"2017-10-07T20:02:08"	45.697853	13.708433	NA	NA	NA	NA
"2017-10-07T20:08:11"	NA	NA	NA	37.6002	NA	NA
"2017-10-07T20:12:08"	NA	NA	NA	NA	458.18	NA
"2017-10-07T20:32:04"	45.697788	13.708427	NA	NA	NA	NA
"2017-10-07T20:42:08"	NA	NA	NA	NA	446.71	NA
"2017-10-07T20:58:08"	NA	NA	19.6644	NA	NA	4.175
"2017-10-07T21:02:12"	45.697817	13.708398	NA	NA	NA	NA
"2017-10-07T21:08:11"	NA	NA	NA	37.6068	NA	NA
"2017-10-07T21:12:08"	NA	NA	NA	NA	439.71	NA
"2017-10-07T21:32:08"	45.697865	13.708408	NA	NA	NA	NA
"2017-10-07T21:42:08"	NA	NA	NA	NA	434.17	NA
"2017-10-07T21:58:08"	NA	NA	19.6552	NA	NA	4.276
"2017-10-07T22:02:09"	45.697858	13.708438	NA	NA	NA	NA
"2017-10-07T22:08:11"	NA	NA	NA	37.6039	NA	NA
"2017-10-07T22:12:08"	NA	NA	NA	NA	428.01	NA
"2017-10-07T22:32:08"	45.697833	13.708445	NA	NA	NA	NA
"2017-10-07T22:42:08"	NA	NA	NA	NA	423.76	NA
"2017-10-07T22:58:08"	NA	NA	19.6352	NA	NA	4.348
"2017-10-07T23:02:04"	45.697845	13.708462	NA	NA	NA	NA
"2017-10-07T23:08:11"	NA	NA	NA	37.5997	NA	NA
"2017-10-07T23:32:19"	45.697933	13.708548	NA	NA	NA	NA
"2017-10-07T23:42:08"	NA	NA	NA	NA	416.33	NA
"2017-10-07T23:58:08"	NA	NA	19.5954	NA	NA	4.389
"2017-10-08T00:02:08"	45.697873	13.708467	NA	NA	NA	NA
"2017-10-08T00:08:11"	NA	NA	NA	37.6056	NA	NA
"2017-10-08T00:12:08"	NA	NA	NA	NA	416.83	NA
"2017-10-08T00:32:08"	45.697867	13.708507	NA	NA	NA	NA
"2017-10-08T00:42:08"	NA	NA	NA	NA	418.7	NA
"2017-10-08T00:58:08"	NA	NA	19.5331	NA	NA	4.398
"2017-10-08T01:02:09"	45.697972	13.708448	NA	NA	NA	NA
"2017-10-08T01:08:10"	NA	NA	NA	37.6109	NA	NA
"2017-10-08T01:12:08"	NA	NA	NA	NA	419.78	NA
"2017-10-08T01:32:08"	45.697892	13.708443	NA	NA	NA	NA
"2017-10-08T01:42:09"	NA	NA	NA	NA	423.21	NA
"2017-10-08T01:58:08"	NA	NA	19.5258	NA	NA	4.37
"2017-10-08T02:02:04"	45.697942	13.708427	NA	NA	NA	NA
"2017-10-08T02:08:11"	NA	NA	NA	37.6297	NA	NA
"2017-10-08T02:12:08"	NA	NA	NA	NA	425.66	NA
"2017-10-08T02:32:12"	45.69794	13.708447	NA	NA	NA	NA
"2017-10-08T02:42:08"	NA	NA	NA	NA	420.7	NA
"2017-10-08T02:58:08"	NA	NA	19.4839	NA	NA	4.371
"2017-10-08T03:02:08"	45.697972	13.708425	NA	NA	NA	NA
"2017-10-08T03:08:11"	NA	NA	NA	37.6222	NA	NA
"2017-10-08T03:12:08"	NA	NA	NA	NA	417.81	NA
"2017-10-08T03:32:08"	45.697967	13.70841	NA	NA	NA	NA
"2017-10-08T03:58:08"	NA	NA	19.4511	NA	NA	4.399
"2017-10-08T04:02:08"	45.697942	13.708445	NA	NA	NA	NA
"2017-10-08T04:08:11"	NA	NA	NA	37.5574	NA	NA
"2017-10-08T04:12:08"	NA	NA	NA	NA	417.32	NA
"2017-10-08T04:32:04"	45.697975	13.708447	NA	NA	NA	NA
"2017-10-08T04:42:08"	NA	NA	NA	NA	418.01	NA
"2017-10-08T04:58:08"	NA	NA	19.426	NA	NA	4.428
"2017-10-08T05:02:13"	45.697923	13.708418	NA	NA	NA	NA
"2017-10-08T05:08:11"	NA	NA	NA	37.5643	NA	NA
"2017-10-08T05:12:08"	NA	NA	NA	NA	417.99	NA
"2017-10-08T05:32:09"	45.698018	13.708465	NA	NA	NA	NA
"2017-10-08T05:42:08"	NA	NA	NA	NA	417.01	NA
"2017-10-08T05:58:08"	NA	NA	19.4352	NA	NA	4.43
"2017-10-08T06:02:09"	45.698	13.708445	NA	NA	NA	NA
"2017-10-08T06:08:10"	NA	NA	NA	37.5088	NA	NA
"2017-10-08T06:12:08"	NA	NA	NA	NA	417.1	NA
"2017-10-08T06:32:08"	45.697975	13.708395	NA	NA	NA	NA
"2017-10-08T06:42:08"	NA	NA	NA	NA	414.84	NA
"2017-10-08T06:58:08"	NA	NA	19.3747	NA	NA	4.486
"2017-10-08T07:02:04"	45.697963	13.708447	NA	NA	NA	NA
"2017-10-08T07:08:11"	NA	NA	NA	37.4744	NA	NA
"2017-10-08T07:12:08"	NA	NA	NA	NA	414.5	NA
"2017-10-08T07:32:12"	45.69796	13.708475	NA	NA	NA	NA
"2017-10-08T07:42:08"	NA	NA	NA	NA	414.17	NA
"2017-10-08T07:58:08"	NA	NA	19.4109	NA	NA	4.518
"2017-10-08T08:02:09"	45.697973	13.708448	NA	NA	NA	NA
"2017-10-08T08:08:11"	NA	NA	NA	37.493	NA	NA
"2017-10-08T08:13:08"	NA	NA	NA	NA	386.99	NA
"2017-10-08T08:32:08"	45.69785	13.708477	NA	NA	NA	NA
"2017-10-08T08:42:09"	NA	NA	NA	NA	417.36	NA
"2017-10-08T08:58:08"	NA	NA	19.4474	NA	NA	4.523
"2017-10-08T09:02:08"	45.698048	13.708493	NA	NA	NA	NA
"2017-10-08T09:08:11"	NA	NA	NA	37.4675	NA	NA
"2017-10-08T09:12:08"	NA	NA	NA	NA	418.19	NA
"2017-10-08T09:32:04"	45.69805	13.7085	NA	NA	NA	NA
"2017-10-08T09:42:08"	NA	NA	NA	NA	419.47	NA
"2017-10-08T09:58:08"	NA	NA	19.489	NA	NA	4.635
"2017-10-08T10:02:12"	45.698098	13.708493	NA	NA	NA	NA
"2017-10-08T10:08:11"	NA	NA	NA	37.4727	NA	NA
"2017-10-08T10:12:08"	NA	NA	NA	NA	418.76	NA
"2017-10-08T10:32:09"	45.698028	13.708522	NA	NA	NA	NA
"2017-10-08T10:42:08"	NA	NA	NA	NA	417.54	NA
"2017-10-08T10:58:08"	NA	NA	19.5536	NA	NA	4.632
"2017-10-08T11:02:08"	45.697987	13.708507	NA	NA	NA	NA
"2017-10-08T11:08:11"	NA	NA	NA	37.4614	NA	NA
"2017-10-08T11:12:08"	NA	NA	NA	NA	417.99	NA
"2017-10-08T11:32:08"	45.697978	13.708518	NA	NA	NA	NA
"2017-10-08T11:42:09"	NA	NA	NA	NA	416.61	NA
"2017-10-08T11:58:08"	NA	NA	19.6592	NA	NA	4.607
"2017-10-08T12:02:04"	45.697907	13.708543	NA	NA	NA	NA
"2017-10-08T12:08:11"	NA	NA	NA	37.4555	NA	NA
"2017-10-08T12:12:08"	NA	NA	NA	NA	412.65	NA
"2017-10-08T12:32:13"	45.697965	13.708575	NA	NA	NA	NA
"2017-10-08T12:58:08"	NA	NA	19.5687	NA	NA	4.702
"2017-10-08T13:02:08"	45.697997	13.708558	NA	NA	NA	NA
"2017-10-08T13:08:10"	NA	NA	NA	37.48	NA	NA
"2017-10-08T13:12:09"	NA	NA	NA	NA	405.65	NA
"2017-10-08T13:32:08"	45.69792	13.708545	NA	NA	NA	NA
"2017-10-08T13:42:09"	NA	NA	NA	NA	405.14	NA
"2017-10-08T13:58:08"	NA	NA	19.5937	NA	NA	4.76
"2017-10-08T14:02:08"	45.697933	13.708533	NA	NA	NA	NA
"2017-10-08T14:08:11"	NA	NA	NA	37.4722	NA	NA
"2017-10-08T14:12:08"	NA	NA	NA	NA	402.19	NA
"2017-10-08T14:32:04"	45.697885	13.708537	NA	NA	NA	NA
"2017-10-08T14:42:08"	NA	NA	NA	NA	398.41	NA
"2017-10-08T14:58:08"	NA	NA	19.4811	NA	NA	4.751
"2017-10-08T15:02:12"	45.697895	13.708528	NA	NA	NA	NA
"2017-10-08T15:08:10"	NA	NA	NA	37.4521	NA	NA
"2017-10-08T15:12:09"	NA	NA	NA	NA	395.81	NA
"2017-10-08T15:32:08"	45.697877	13.708507	NA	NA	NA	NA
"2017-10-08T15:42:08"	NA	NA	NA	NA	397.99	NA
"2017-10-08T15:58:08"	NA	NA	19.3994	NA	NA	4.79
"2017-10-08T16:02:08"	45.697897	13.708498	NA	NA	NA	NA
"2017-10-08T16:08:11"	NA	NA	NA	37.585	NA	NA
"2017-10-08T16:12:08"	NA	NA	NA	NA	398.75	NA
"2017-10-08T16:32:09"	45.697908	13.708488	NA	NA	NA	NA
"2017-10-08T16:42:08"	NA	NA	NA	NA	401.37	NA
"2017-10-08T16:58:08"	NA	NA	19.4815	NA	NA	4.743
"2017-10-08T17:02:04"	45.697937	13.708515	NA	NA	NA	NA
"2017-10-08T17:05:09"	NA	NA	NA	37.6348	NA	NA
"2017-10-08T17:32:12"	45.697983	13.708473	NA	NA	NA	NA
"2017-10-08T17:42:08"	NA	NA	NA	NA	405.18	NA
"2017-10-08T17:58:08"	NA	NA	19.4804	NA	NA	4.676
"2017-10-08T18:02:08"	45.697937	13.708465	NA	NA	NA	NA
"2017-10-08T18:08:10"	NA	NA	NA	37.6298	NA	NA
"2017-10-08T18:12:08"	NA	NA	NA	NA	406.59	NA
"2017-10-08T18:32:08"	45.697895	13.708425	NA	NA	NA	NA
"2017-10-08T18:42:09"	NA	NA	NA	NA	409.78	NA
"2017-10-08T18:58:08"	NA	NA	19.445	NA	NA	4.622
"2017-10-08T19:02:08"	45.697883	13.708417	NA	NA	NA	NA
"2017-10-08T19:08:10"	NA	NA	NA	37.6383	NA	NA
"2017-10-08T19:12:09"	NA	NA	NA	NA	412.46	NA
"2017-10-08T19:32:04"	45.69789	13.708415	NA	NA	NA	NA
"2017-10-08T19:42:08"	NA	NA	NA	NA	412.91	NA
"2017-10-08T19:58:08"	NA	NA	19.4353	NA	NA	4.555
"2017-10-08T20:02:12"	45.697878	13.708435	NA	NA	NA	NA
"2017-10-08T20:08:11"	NA	NA	NA	37.6292	NA	NA
"2017-10-08T20:12:08"	NA	NA	NA	NA	411.9	NA
"2017-10-08T20:32:08"	45.697828	13.708397	NA	NA	NA	NA
"2017-10-08T20:42:09"	NA	NA	NA	NA	414.86	NA
"2017-10-08T20:58:08"	NA	NA	19.45	NA	NA	4.501
"2017-10-08T21:02:08"	45.697925	13.708422	NA	NA	NA	NA
"2017-10-08T21:08:10"	NA	NA	NA	37.6421	NA	NA
"2017-10-08T21:12:08"	NA	NA	NA	NA	416.12	NA
"2017-10-08T21:32:08"	45.69786	13.708422	NA	NA	NA	NA
"2017-10-08T21:43:08"	NA	NA	NA	NA	384.51	NA
"2017-10-08T21:58:07"	NA	NA	19.4004	NA	NA	4.472
"2017-10-08T22:02:04"	45.69789	13.708437	NA	NA	NA	NA
"2017-10-08T22:08:10"	NA	NA	NA	37.6431	NA	NA
"2017-10-08T22:12:08"	NA	NA	NA	NA	416.57	NA
"2017-10-08T22:32:12"	45.697912	13.708435	NA	NA	NA	NA
"2017-10-08T22:42:08"	NA	NA	NA	NA	414.38	NA
"2017-10-08T22:58:08"	NA	NA	19.3796	NA	NA	4.458
"2017-10-08T23:02:08"	45.697877	13.708465	NA	NA	NA	NA
"2017-10-08T23:08:11"	NA	NA	NA	37.6354	NA	NA
"2017-10-08T23:12:08"	NA	NA	NA	NA	412.8	NA
"2017-10-08T23:32:09"	45.697867	13.708427	NA	NA	NA	NA
"2017-10-08T23:42:08"	NA	NA	NA	NA	412.3	NA
"2017-10-08T23:58:07"	NA	NA	19.3416	NA	NA	4.481
"2017-10-09T00:02:08"	45.697882	13.708427	NA	NA	NA	NA
"2017-10-09T00:08:11"	NA	NA	NA	37.621	NA	NA
"2017-10-09T00:12:08"	NA	NA	NA	NA	411.9	NA
"2017-10-09T00:32:04"	45.697902	13.708448	NA	NA	NA	NA
"2017-10-09T00:42:08"	NA	NA	NA	NA	411.79	NA
"2017-10-09T00:58:08"	NA	NA	19.3481	NA	NA	4.48
"2017-10-09T01:02:12"	45.69787	13.70846	NA	NA	NA	NA
"2017-10-09T01:08:10"	NA	NA	NA	37.6143	NA	NA
"2017-10-09T01:12:08"	NA	NA	NA	NA	413.14	NA
"2017-10-09T01:32:08"	45.697893	13.708433	NA	NA	NA	NA
"2017-10-09T01:42:09"	NA	NA	NA	NA	413.08	NA
"2017-10-09T01:58:08"	NA	NA	19.3682	NA	NA	4.455
"2017-10-09T02:02:08"	45.697877	13.708438	NA	NA	NA	NA
"2017-10-09T02:08:11"	NA	NA	NA	37.6119	NA	NA
"2017-10-09T02:13:08"	NA	NA	NA	NA	383.49	NA
"2017-10-09T02:32:08"	45.697875	13.70845	NA	NA	NA	NA
"2017-10-09T02:42:09"	NA	NA	NA	NA	414.02	NA
"2017-10-09T02:51:09"	NA	NA	NA	37.6098	NA	NA
"2017-10-09T02:58:08"	NA	NA	19.4017	NA	NA	4.434
"2017-10-09T03:02:04"	45.697877	13.708418	NA	NA	NA	NA
"2017-10-09T03:12:08"	NA	NA	NA	NA	413.62	NA
"2017-10-09T03:32:12"	45.697877	13.708425	NA	NA	NA	NA
"2017-10-09T03:42:08"	NA	NA	NA	NA	414.03	NA
"2017-10-09T03:58:08"	NA	NA	19.3944	NA	NA	4.415
"2017-10-09T04:02:08"	45.697947	13.708422	NA	NA	NA	NA
"2017-10-09T04:08:11"	NA	NA	NA	37.6098	NA	NA
"2017-10-09T04:12:08"	NA	NA	NA	NA	416.59	NA
"2017-10-09T04:32:08"	45.69789	13.708427	NA	NA	NA	NA
"2017-10-09T04:42:09"	NA	NA	NA	NA	414.9	NA
"2017-10-09T04:58:08"	NA	NA	19.3742	NA	NA	4.405
"2017-10-09T05:02:08"	45.697878	13.708445	NA	NA	NA	NA
"2017-10-09T05:08:11"	NA	NA	NA	37.5505	NA	NA
"2017-10-09T05:12:08"	NA	NA	NA	NA	415.58	NA
"2017-10-09T05:32:04"	45.697857	13.708477	NA	NA	NA	NA
"2017-10-09T05:42:08"	NA	NA	NA	NA	415.27	NA
"2017-10-09T05:58:08"	NA	NA	19.3069	NA	NA	4.399
"2017-10-09T06:02:12"	45.697893	13.708462	NA	NA	NA	NA
"2017-10-09T06:12:08"	NA	NA	NA	NA	415.01	NA
"2017-10-09T06:32:08"	45.697902	13.708445	NA	NA	NA	NA
"2017-10-09T06:58:08"	NA	NA	19.3522	NA	NA	4.429
"2017-10-09T07:02:08"	45.697905	13.708468	NA	NA	NA	NA
"2017-10-09T07:08:11"	NA	NA	NA	37.6043	NA	NA
"2017-10-09T07:12:08"	NA	NA	NA	NA	413.2	NA
"2017-10-09T07:32:09"	45.697938	13.708478	NA	NA	NA	NA
"2017-10-09T07:42:08"	NA	NA	NA	NA	413.74	NA
"2017-10-09T07:52:09"	NA	NA	NA	37.6116	NA	NA
"2017-10-09T07:58:08"	NA	NA	19.3924	NA	NA	4.425
"2017-10-09T08:02:04"	45.697985	13.708502	NA	NA	NA	NA
"2017-10-09T08:12:08"	NA	NA	NA	NA	412.7	NA
"2017-10-09T08:32:12"	45.697943	13.708515	NA	NA	NA	NA
"2017-10-09T08:42:08"	NA	NA	NA	NA	412.03	NA
"2017-10-09T08:58:08"	NA	NA	19.4184	NA	NA	4.553
"2017-10-09T09:02:08"	45.697978	13.708517	NA	NA	NA	NA
"2017-10-09T09:08:10"	NA	NA	NA	37.6076	NA	NA
"2017-10-09T09:12:08"	NA	NA	NA	NA	411.42	NA
"2017-10-09T09:32:09"	45.69797	13.708527	NA	NA	NA	NA
"2017-10-09T09:42:08"	NA	NA	NA	NA	410.31	NA
"2017-10-09T09:58:08"	NA	NA	19.4505	NA	NA	4.618
"2017-10-09T10:02:08"	45.697995	13.7085	NA	NA	NA	NA
"2017-10-09T10:08:11"	NA	NA	NA	37.6051	NA	NA
"2017-10-09T10:12:08"	NA	NA	NA	NA	409.74	NA
"2017-10-09T10:32:04"	45.69797	13.708502	NA	NA	NA	NA
"2017-10-09T10:42:08"	NA	NA	NA	NA	408.9	NA
"2017-10-09T10:58:08"	NA	NA	19.4604	NA	NA	4.649
"2017-10-09T11:02:13"	45.697977	13.708477	NA	NA	NA	NA
"2017-10-09T11:08:11"	NA	NA	NA	37.6121	NA	NA
"2017-10-09T11:32:09"	45.697935	13.708473	NA	NA	NA	NA
"2017-10-09T11:42:08"	NA	NA	NA	NA	405.63	NA
"2017-10-09T11:58:08"	NA	NA	19.664	NA	NA	4.635
"2017-10-09T12:02:08"	45.697933	13.708512	NA	NA	NA	NA
"2017-10-09T12:08:10"	NA	NA	NA	37.6134	NA	NA
"2017-10-09T12:12:09"	NA	NA	NA	NA	409.1	NA
"2017-10-09T12:32:09"	45.697938	13.708502	NA	NA	NA	NA
"2017-10-09T12:42:08"	NA	NA	NA	NA	408.81	NA
"2017-10-09T12:52:09"	NA	NA	NA	37.6134	NA	NA
"2017-10-09T12:58:08"	NA	NA	19.5885	NA	NA	4.652
"2017-10-09T13:02:04"	45.69794	13.708478	NA	NA	NA	NA
"2017-10-09T13:12:08"	NA	NA	NA	NA	413.01	NA
"2017-10-09T13:32:12"	45.697875	13.708483	NA	NA	NA	NA
"2017-10-09T13:42:08"	NA	NA	NA	NA	416.9	NA
"2017-10-09T13:58:08"	NA	NA	19.5475	NA	NA	4.627
